,Problem,spc,n_formulae,n_atoms,contains_include,full_file_name
10867,SWV265-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/SWV/SWV265-2.p
10868,SWV421-1.400.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV421-1.400.p
10869,SWV249-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/SWV/SWV249-2.p
10870,SWV261-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV261-2.p
10871,SWV197+1.p, FOF_THM_RFO_SEQ,92.0,307.0,,TPTP-v9.0.0/Problems/SWV/SWV197+1.p
10872,SWV183+1.p, FOF_THM_RFO_SEQ,92.0,298.0,,TPTP-v9.0.0/Problems/SWV/SWV183+1.p
10873,SWV363-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV363-1.p
10874,SWV435^4.p, TH0_THM_EQU_NAR,59.0,89.0,,TPTP-v9.0.0/Problems/SWV/SWV435^4.p
10875,SWV275-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV275-2.p
10876,SWV168+1.p, FOF_THM_RFO_SEQ,92.0,291.0,,TPTP-v9.0.0/Problems/SWV/SWV168+1.p
10877,SWV154+1.p, FOF_THM_RFO_SEQ,92.0,271.0,,TPTP-v9.0.0/Problems/SWV/SWV154+1.p
10878,SWV140+1.p, FOF_THM_RFO_SEQ,85.0,276.0,,TPTP-v9.0.0/Problems/SWV/SWV140+1.p
10879,SWV495-1.030.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV495-1.030.p
10880,SWV395+1.p, FOF_THM_RFO_SEQ,42.0,86.0,,TPTP-v9.0.0/Problems/SWV/SWV395+1.p
10881,SWV613-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV613-1.p
10882,SWV381+1.p, FOF_THM_RFO_SEQ,65.0,135.0,,TPTP-v9.0.0/Problems/SWV/SWV381+1.p
10883,SWV607-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV607-1.p
10884,SWV767_5.p, TF1_UNK_EQU_NAR,147.0,246.0,,TPTP-v9.0.0/Problems/SWV/SWV767_5.p
10885,SWV834-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV834-1.p
10886,SWV820-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV820-1.p
10887,SWV533-1.004.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV533-1.004.p
10888,SWV808-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV808-1.p
10889,SWV983-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV983-1.p
10890,SWV566-1.010.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV566-1.010.p
10891,SWV767-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV767-1.p
10892,SWV001-1.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV001-1.p
10893,SWV541-1.004.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV541-1.004.p
10894,SWV485+2.p, FOF_CSA_EPR_SEQ,123.0,339.0,,TPTP-v9.0.0/Problems/SWV/SWV485+2.p
10895,SWV015-1.p, CNF_SAT_RFO_NEQ,,,,TPTP-v9.0.0/Problems/SWV/SWV015-1.p
10896,SWV773-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV773-1.p
10897,SWV551-1.004.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV551-1.004.p
10898,SWV613_5.p, TF1_UNK_EQU_NAR,161.0,335.0,,TPTP-v9.0.0/Problems/SWV/SWV613_5.p
10899,SWV940-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV940-1.p
10900,SWV798-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV798-1.p
10901,SWV954-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV954-1.p
10902,SWV564-1.007.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV564-1.007.p
10903,SWV222+1.p, FOF_THM_RFO_SEQ,85.0,338.0,,TPTP-v9.0.0/Problems/SWV/SWV222+1.p
10904,SWV236+1.p, FOF_THM_RFO_SEQ,28.0,58.0,,TPTP-v9.0.0/Problems/SWV/SWV236+1.p
10905,SWV968-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV968-1.p
10906,SWV329-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV329-2.p
10907,SWV315-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV315-2.p
10908,SWV526-1.030.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV526-1.030.p
10909,SWV301-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV301-2.p
10910,SWV034+1.p, FOF_THM_RFO_SEQ,92.0,315.0,,TPTP-v9.0.0/Problems/SWV/SWV034+1.p
10911,SWV035+1.p, FOF_THM_RFO_SEQ,85.0,309.0,,TPTP-v9.0.0/Problems/SWV/SWV035+1.p
10912,SWV300-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV300-2.p
10913,SWV314-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV314-2.p
10914,SWV328-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV328-2.p
10915,SWV539-1.007.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV539-1.007.p
10916,SWV969-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV969-1.p
10917,SWV237+1.p, FOF_THM_RFO_SEQ,25.0,62.0,,TPTP-v9.0.0/Problems/SWV/SWV237+1.p
10918,SWV223+1.p, FOF_THM_RFO_SEQ,85.0,338.0,,TPTP-v9.0.0/Problems/SWV/SWV223+1.p
10919,SWV955-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV955-1.p
10920,SWV799-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV799-1.p
10921,SWV941-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV941-1.p
10922,SWV014-1.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/SWV/SWV014-1.p
10923,SWV484+2.p, FOF_CSA_EPR_SEQ,83.0,231.0,,TPTP-v9.0.0/Problems/SWV/SWV484+2.p
10924,SWV772-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV772-1.p
10925,SWV766-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV766-1.p
10926,SWV982-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV982-1.p
10927,SWV085^7.p, TH0_THM_EQU_NAR,269.0,2018.0,,TPTP-v9.0.0/Problems/SWV/SWV085^7.p
10928,SWV091^7.p, TH0_THM_EQU_NAR,279.0,2155.0,,TPTP-v9.0.0/Problems/SWV/SWV091^7.p
10929,SWV809-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV809-1.p
10930,SWV821-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV821-1.p
10931,SWV835-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV835-1.p
10932,SWV523-1.040.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV523-1.040.p
10933,SWV606-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV606-1.p
10934,SWV380+1.p, FOF_THM_RFO_SEQ,43.0,86.0,,TPTP-v9.0.0/Problems/SWV/SWV380+1.p
10935,SWV612-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV612-1.p
10936,SWV394+1.p, FOF_THM_RFO_SEQ,44.0,93.0,,TPTP-v9.0.0/Problems/SWV/SWV394+1.p
10937,SWV799_5.p, TF1_UNK_EQU_NAR,145.0,262.0,,TPTP-v9.0.0/Problems/SWV/SWV799_5.p
10938,SWV519-1.030.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV519-1.030.p
10939,SWV509-1.030.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV509-1.030.p
10940,SWV522-1.050.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV522-1.050.p
10941,SWV141+1.p, FOF_THM_RFO_SEQ,85.0,276.0,,TPTP-v9.0.0/Problems/SWV/SWV141+1.p
10942,SWV155+1.p, FOF_THM_RFO_SEQ,92.0,271.0,,TPTP-v9.0.0/Problems/SWV/SWV155+1.p
10943,SWV169+1.p, FOF_THM_RFO_SEQ,92.0,284.0,,TPTP-v9.0.0/Problems/SWV/SWV169+1.p
10944,SWV182+1.p, FOF_THM_RFO_SEQ,92.0,281.0,,TPTP-v9.0.0/Problems/SWV/SWV182+1.p
10945,SWV274-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV274-2.p
10946,SWV559-1.010.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV559-1.010.p
10947,SWV434^4.p, TH0_THM_EQU_NAR,58.0,88.0,,TPTP-v9.0.0/Problems/SWV/SWV434^4.p
10948,SWV362-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV362-1.p
10949,SWV260-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV260-2.p
10950,SWV549-1.010.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV549-1.010.p
10951,SWV196+1.p, FOF_THM_RFO_SEQ,92.0,308.0,,TPTP-v9.0.0/Problems/SWV/SWV196+1.p
10952,SWV421-1.500.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV421-1.500.p
10953,SWV248-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV248-2.p
10954,SWV348-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV348-1.p
10955,SWV360-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV360-1.p
10956,SWV436^4.p, TH0_THM_EQU_NAR,63.0,109.0,,TPTP-v9.0.0/Problems/SWV/SWV436^4.p
10957,SWV276-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV276-2.p
10958,SWV558-1.004.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV558-1.004.p
10959,SWV180+1.p, FOF_THM_RFO_SEQ,92.0,297.0,,TPTP-v9.0.0/Problems/SWV/SWV180+1.p
10960,SWV194+1.p, FOF_THM_RFO_SEQ,92.0,302.0,,TPTP-v9.0.0/Problems/SWV/SWV194+1.p
10961,SWV262-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/SWV/SWV262-2.p
10962,SWV548-1.004.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV548-1.004.p
10963,SWV289-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV289-2.p
10964,SWV504-1.050.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV504-1.050.p
10965,SWV514-1.050.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV514-1.050.p
10966,SWV996_1.p, TF0_CSA_EQU_ARI,6.0,15.0,,TPTP-v9.0.0/Problems/SWV/SWV996_1.p
10967,SWV143+1.p, FOF_THM_RFO_SEQ,85.0,276.0,,TPTP-v9.0.0/Problems/SWV/SWV143+1.p
10968,SWV157+1.p, FOF_THM_RFO_SEQ,100.0,279.0,,TPTP-v9.0.0/Problems/SWV/SWV157+1.p
10969,SWV638-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV638-1.p
10970,SWV382+1.p, FOF_UNK_RFO_SEQ,65.0,138.0,,TPTP-v9.0.0/Problems/SWV/SWV382+1.p
10971,SWV604-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV604-1.p
10972,SWV396+1.p, FOF_THM_RFO_SEQ,42.0,90.0,,TPTP-v9.0.0/Problems/SWV/SWV396+1.p
10973,SWV610-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV610-1.p
10974,SWV823-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV823-1.p
10975,SWV837-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV837-1.p
10976,SWV369+1.p, FOF_THM_RFO_SEQ,63.0,130.0,,TPTP-v9.0.0/Problems/SWV/SWV369+1.p
10977,SWV515-1.040.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV515-1.040.p
10978,SWV505-1.040.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV505-1.040.p
10979,SWV994-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV994-1.p
10980,SWV758-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV758-1.p
10981,SWV980-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV980-1.p
10982,SWV770-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV770-1.p
10983,SWV486+2.p, FOF_THM_RFO_SEQ,13.0,43.0,,TPTP-v9.0.0/Problems/SWV/SWV486+2.p
10984,SWV016-1.p, CNF_SAT_RFO_NEQ,,,,TPTP-v9.0.0/Problems/SWV/SWV016-1.p
10985,SWV002-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV002-1.p
10986,SWV764-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV764-1.p
10987,SWV209+1.p, FOF_THM_RFO_SEQ,92.0,296.0,,TPTP-v9.0.0/Problems/SWV/SWV209+1.p
10988,SWV957-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV957-1.p
10989,SWV943-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV943-1.p
10990,SWV235+1.p, FOF_THM_RFO_SEQ,29.0,57.0,,TPTP-v9.0.0/Problems/SWV/SWV235+1.p
10991,SWV429^1.p, TH0_THM_EQU_NAR,58.0,79.0,,TPTP-v9.0.0/Problems/SWV/SWV429^1.p
10992,SWV221+1.p, FOF_THM_RFO_SEQ,92.0,303.0,,TPTP-v9.0.0/Problems/SWV/SWV221+1.p
10993,SWV302-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV302-2.p
10994,SWV572-1.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV572-1.p
10995,SWV316-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV316-2.p
10996,SWV599-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV599-1.p
10997,SWV037+1.p, FOF_THM_RFO_SEQ,100.0,465.0,,TPTP-v9.0.0/Problems/SWV/SWV037+1.p
10998,SWV023+1.p, FOF_THM_RFO_SEQ,85.0,260.0,,TPTP-v9.0.0/Problems/SWV/SWV023+1.p
10999,SWV022+1.p, FOF_THM_RFO_SEQ,85.0,250.0,,TPTP-v9.0.0/Problems/SWV/SWV022+1.p
11000,SWV036+1.p, FOF_THM_RFO_SEQ,85.0,389.0,,TPTP-v9.0.0/Problems/SWV/SWV036+1.p
11001,SWV598-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV598-1.p
11002,SWV317-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV317-2.p
11003,SWV303-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV303-2.p
11004,SWV421-1.465.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV421-1.465.p
11005,SWV573-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV573-1.p
11006,SWV500-1.030.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV500-1.030.p
11007,SWV510-1.030.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV510-1.030.p
11008,SWV552-1.007.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV552-1.007.p
11009,SWV220+1.p, FOF_THM_RFO_SEQ,92.0,295.0,,TPTP-v9.0.0/Problems/SWV/SWV220+1.p
11010,SWV234+1.p, FOF_THM_RFO_SEQ,26.0,54.0,,TPTP-v9.0.0/Problems/SWV/SWV234+1.p
11011,SWV428^1.p, TH0_CSA_EQU_NAR,61.0,98.0,,TPTP-v9.0.0/Problems/SWV/SWV428^1.p
11012,SWV542-1.007.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV542-1.007.p
11013,SWV942-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV942-1.p
11014,SWV605_5.p, TF1_UNK_EQU_NAR,207.0,249.0,,TPTP-v9.0.0/Problems/SWV/SWV605_5.p
11015,SWV956-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV956-1.p
11016,SWV208+1.p, FOF_THM_RFO_SEQ,92.0,296.0,,TPTP-v9.0.0/Problems/SWV/SWV208+1.p
11017,SWV003-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV003-1.p
11018,SWV540-1.010.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV540-1.010.p
11019,SWV765-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV765-1.p
11020,SWV771-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV771-1.p
11021,SWV570-1.046.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV570-1.046.p
11022,SWV017-1.p, CNF_SAT_RFO_NEQ,,,,TPTP-v9.0.0/Problems/SWV/SWV017-1.p
11023,SWV550-1.010.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV550-1.010.p
11024,SWV981-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV981-1.p
11025,SWV759-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV759-1.p
11026,SWV995-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV995-1.p
11027,SWV759_5.p, TF1_UNK_EQU_NAR,145.0,251.0,,TPTP-v9.0.0/Problems/SWV/SWV759_5.p
11028,SWV499-1.040.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV499-1.040.p
11029,SWV368+1.p, FOF_UNK_RFO_SEQ,64.0,134.0,,TPTP-v9.0.0/Problems/SWV/SWV368+1.p
11030,SWV836-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV836-1.p
11031,SWV771_5.p, TF1_UNK_EQU_NAR,165.0,264.0,,TPTP-v9.0.0/Problems/SWV/SWV771_5.p
11032,SWV822-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV822-1.p
11033,SWV532-1.010.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV532-1.010.p
11034,SWV611-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV611-1.p
11035,SWV397+1.p, FOF_THM_RFO_SEQ,42.0,84.0,,TPTP-v9.0.0/Problems/SWV/SWV397+1.p
11036,SWV605-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV605-1.p
11037,SWV383+1.p, FOF_THM_RFO_SEQ,43.0,91.0,,TPTP-v9.0.0/Problems/SWV/SWV383+1.p
11038,SWV973-10.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/SWV/SWV973-10.p
11039,SWV639-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV639-1.p
11040,SWV079^7.p, TH0_THM_EQU_NAR,278.0,2049.0,,TPTP-v9.0.0/Problems/SWV/SWV079^7.p
11041,SWV156+1.p, FOF_THM_RFO_SEQ,92.0,271.0,,TPTP-v9.0.0/Problems/SWV/SWV156+1.p
11042,SWV142+1.p, FOF_THM_RFO_SEQ,85.0,276.0,,TPTP-v9.0.0/Problems/SWV/SWV142+1.p
11043,SWV997_1.p, TF0_THM_EQU_ARI,7.0,54.0,,TPTP-v9.0.0/Problems/SWV/SWV997_1.p
11044,SWV498-1.050.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV498-1.050.p
11045,SWV288-2.p, CNF_UNS_RFO_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV288-2.p
11046,SWV573_5.p, TF1_THM_EQU_NAR,183.0,261.0,,TPTP-v9.0.0/Problems/SWV/SWV573_5.p
11047,SWV195+1.p, FOF_THM_RFO_SEQ,92.0,308.0,,TPTP-v9.0.0/Problems/SWV/SWV195+1.p
11048,SWV263-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/SWV/SWV263-2.p
11049,SWV277-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/SWV/SWV277-2.p
11050,SWV361-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV361-1.p
11051,SWV181+1.p, FOF_THM_RFO_SEQ,92.0,282.0,,TPTP-v9.0.0/Problems/SWV/SWV181+1.p
11052,SWV420-1.040.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV420-1.040.p
11053,SWV349-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV349-1.p
11054,SWV419-1.045.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV419-1.045.p
11055,SWV306-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV306-1.p
11056,SWV312-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV312-1.p
11057,SWV566-1.007.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV566-1.007.p
11058,SWV125+1.p, FOF_THM_RFO_SEQ,121.0,947.0,,TPTP-v9.0.0/Problems/SWV/SWV125+1.p
11059,SWV553-1.004.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV553-1.004.p
11060,SWV131+1.p, FOF_THM_RFO_SEQ,85.0,275.0,,TPTP-v9.0.0/Problems/SWV/SWV131+1.p
11061,SWV543-1.004.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV543-1.004.p
11062,SWV422-1.365.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV422-1.365.p
11063,SWV119+1.p, FOF_THM_RFO_SEQ,94.0,270.0,,TPTP-v9.0.0/Problems/SWV/SWV119+1.p
11064,SWV564-1.010.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV564-1.010.p
11065,SWV662-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV662-1.p
11066,SWV482+1.p, FOF_CSA_RFO_SEQ,39.0,115.0,,TPTP-v9.0.0/Problems/SWV/SWV482+1.p
11067,SWV676-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV676-1.p
11068,SWV886-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV886-1.p
11069,SWV892-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV892-1.p
11070,SWV879-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV879-1.p
11071,SWV455+1.p, FOF_THM_RFO_SEQ,67.0,157.0,,TPTP-v9.0.0/Problems/SWV/SWV455+1.p
11072,SWV524-1.030.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/SWV/SWV524-1.030.p
11073,SWV845-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV845-1.p
11074,SWV469+1.p, FOF_THM_RFO_SEQ,67.0,219.0,,TPTP-v9.0.0/Problems/SWV/SWV469+1.p
11075,SWV689-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV689-1.p
11076,SWV851-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV851-1.p
11077,SWV716-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/SWV/SWV716-1.p
