,Problem,spc,n_formulae,n_atoms,n_clauses,n_literals,n_variables,full_file_name,problem_form,expected_szs,logic_order,equality,arithmetic,horness
16913,NLP209-1.p, CNF_SAT_RFO_EQU_NUE,,,120.0,236.0,204.0,TPTP-v9.0.0/Problems/NLP/NLP209-1.p,CNF,SAT,RFO,EQU,NUE,
16914,NLP016+1.p, FOF_CSA_RFO_SEQ,43.0,119.0,,,61.0,TPTP-v9.0.0/Problems/NLP/NLP016+1.p,FOF,CSA,RFO,SEQ,,
16915,NLP002+1.p, FOF_CSA_RFO_SEQ,34.0,87.0,,,47.0,TPTP-v9.0.0/Problems/NLP/NLP002+1.p,FOF,CSA,RFO,SEQ,,
16916,NLP037-1.p, CNF_SAT_RFO_EQU_NUE,,,66.0,163.0,158.0,TPTP-v9.0.0/Problems/NLP/NLP037-1.p,CNF,SAT,RFO,EQU,NUE,
16917,NLP023-1.p, CNF_SAT_EPR_EQU_NUE,,,80.0,185.0,169.0,TPTP-v9.0.0/Problems/NLP/NLP023-1.p,CNF,SAT,EPR,EQU,NUE,
16918,NLP214+1.p, FOF_CSA_RFO_SEQ,72.0,244.0,,,189.0,TPTP-v9.0.0/Problems/NLP/NLP214+1.p,FOF,CSA,RFO,SEQ,,
16919,NLP200+1.p, FOF_CSA_RFO_SEQ,72.0,204.0,,,174.0,TPTP-v9.0.0/Problems/NLP/NLP200+1.p,FOF,CSA,RFO,SEQ,,
16920,NLP228+1.p, FOF_CSA_RFO_SEQ,72.0,227.0,,,206.0,TPTP-v9.0.0/Problems/NLP/NLP228+1.p,FOF,CSA,RFO,SEQ,,
16921,NLP143-1.p, CNF_UNS_RFO_SEQ_NHN,,,92.0,179.0,159.0,TPTP-v9.0.0/Problems/NLP/NLP143-1.p,CNF,UNS,RFO,SEQ,NHN,
16922,NLP157-1.p, CNF_SAT_RFO_EQU_NUE,,,88.0,215.0,170.0,TPTP-v9.0.0/Problems/NLP/NLP157-1.p,CNF,SAT,RFO,EQU,NUE,
16923,NLP180-1.p, CNF_SAT_RFO_EQU_NUE,,,108.0,272.0,227.0,TPTP-v9.0.0/Problems/NLP/NLP180-1.p,CNF,SAT,RFO,EQU,NUE,
16924,NLP194-1.p, CNF_SAT_RFO_NEQ,,,92.0,345.0,142.0,TPTP-v9.0.0/Problems/NLP/NLP194-1.p,CNF,SAT,RFO,NEQ,,
16925,NLP189+1.p, FOF_CSA_RFO_SEQ,67.0,210.0,,,169.0,TPTP-v9.0.0/Problems/NLP/NLP189+1.p,FOF,CSA,RFO,SEQ,,
16926,NLP162+1.p, FOF_CSA_RFO_NEQ,1.0,164.0,,,68.0,TPTP-v9.0.0/Problems/NLP/NLP162+1.p,FOF,CSA,RFO,NEQ,,
16927,NLP176+1.p, FOF_CSA_RFO_SEQ,67.0,183.0,,,158.0,TPTP-v9.0.0/Problems/NLP/NLP176+1.p,FOF,CSA,RFO,SEQ,,
16928,NLP148+1.p, FOF_CSA_RFO_SEQ,62.0,157.0,,,139.0,TPTP-v9.0.0/Problems/NLP/NLP148+1.p,FOF,CSA,RFO,SEQ,,
16929,NLP160+1.p, FOF_CSA_RFO_NEQ,1.0,164.0,,,68.0,TPTP-v9.0.0/Problems/NLP/NLP160+1.p,FOF,CSA,RFO,NEQ,,
16930,NLP174+1.p, FOF_CSA_RFO_SEQ,67.0,183.0,,,157.0,TPTP-v9.0.0/Problems/NLP/NLP174+1.p,FOF,CSA,RFO,SEQ,,
16931,NLP227-10.p, CNF_SAT_RFO_PEQ_UEQ,,,94.0,94.0,227.0,TPTP-v9.0.0/Problems/NLP/NLP227-10.p,CNF,SAT,RFO,PEQ,UEQ,
16932,NLP267^17.p, TH0_THM_EQU_NAR,42.0,72.0,,,31.0,TPTP-v9.0.0/Problems/NLP/NLP267^17.p,TH0,THM,EQU,NAR,,
16933,NLP182-1.p, CNF_SAT_RFO_EQU_NUE,,,108.0,272.0,227.0,TPTP-v9.0.0/Problems/NLP/NLP182-1.p,CNF,SAT,RFO,EQU,NUE,
16934,NLP196-1.p, CNF_SAT_RFO_NEQ,,,92.0,345.0,144.0,TPTP-v9.0.0/Problems/NLP/NLP196-1.p,CNF,SAT,RFO,NEQ,,
16935,NLP267^3.p, TH0_THM_EQU_NAR,35.0,54.0,,,23.0,TPTP-v9.0.0/Problems/NLP/NLP267^3.p,TH0,THM,EQU,NAR,,
16936,NLP169-1.p, CNF_SAT_RFO_NEQ,,,78.0,289.0,130.0,TPTP-v9.0.0/Problems/NLP/NLP169-1.p,CNF,SAT,RFO,NEQ,,
16937,NLP141-1.p, CNF_UNS_RFO_SEQ_NHN,,,92.0,179.0,159.0,TPTP-v9.0.0/Problems/NLP/NLP141-1.p,CNF,UNS,RFO,SEQ,NHN,
16938,NLP155-1.p, CNF_SAT_RFO_EQU_NUE,,,88.0,215.0,172.0,TPTP-v9.0.0/Problems/NLP/NLP155-1.p,CNF,SAT,RFO,EQU,NUE,
16939,NLP216+1.p, FOF_CSA_RFO_SEQ,72.0,244.0,,,187.0,TPTP-v9.0.0/Problems/NLP/NLP216+1.p,FOF,CSA,RFO,SEQ,,
16940,NLP202+1.p, FOF_CSA_RFO_SEQ,72.0,204.0,,,173.0,TPTP-v9.0.0/Problems/NLP/NLP202+1.p,FOF,CSA,RFO,SEQ,,
16941,NLP009-1.p, CNF_UNS_EPR_SEQ_NHN,,,54.0,144.0,14.0,TPTP-v9.0.0/Problems/NLP/NLP009-1.p,CNF,UNS,EPR,SEQ,NHN,
16942,NLP035-1.p, CNF_SAT_RFO_NEQ,,,46.0,158.0,186.0,TPTP-v9.0.0/Problems/NLP/NLP035-1.p,CNF,SAT,RFO,NEQ,,
16943,NLP021-1.p, CNF_SAT_RFO_EQU_NUE,,,73.0,127.0,62.0,TPTP-v9.0.0/Problems/NLP/NLP021-1.p,CNF,SAT,RFO,EQU,NUE,
16944,NLP028+1.p, FOF_CSA_RFO_NEQ,1.0,72.0,,,36.0,TPTP-v9.0.0/Problems/NLP/NLP028+1.p,FOF,CSA,RFO,NEQ,,
16945,NLP014+1.p, FOF_CSA_RFO_SEQ,43.0,119.0,,,61.0,TPTP-v9.0.0/Problems/NLP/NLP014+1.p,FOF,CSA,RFO,SEQ,,
16946,NLP237-1.p, CNF_SAT_RFO_NEQ,,,85.0,328.0,74.0,TPTP-v9.0.0/Problems/NLP/NLP237-1.p,CNF,SAT,RFO,NEQ,,
16947,NLP223-1.p, CNF_SAT_RFO_NEQ,,,48.0,180.0,48.0,TPTP-v9.0.0/Problems/NLP/NLP223-1.p,CNF,SAT,RFO,NEQ,,
16948,NLP222-1.p, CNF_SAT_RFO_NEQ,,,49.0,184.0,50.0,TPTP-v9.0.0/Problems/NLP/NLP222-1.p,CNF,SAT,RFO,NEQ,,
16949,NLP236-1.p, CNF_SAT_RFO_NEQ,,,84.0,324.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP236-1.p,CNF,SAT,RFO,NEQ,,
16950,NLP001+1.p, FOF_THM_EPR_NEQ,1.0,56.0,,,16.0,TPTP-v9.0.0/Problems/NLP/NLP001+1.p,FOF,THM,EPR,NEQ,,
16951,NLP015+1.p, FOF_CSA_RFO_SEQ,43.0,119.0,,,61.0,TPTP-v9.0.0/Problems/NLP/NLP015+1.p,FOF,CSA,RFO,SEQ,,
16952,NLP029+1.p, FOF_CSA_RFO_NEQ,1.0,72.0,,,36.0,TPTP-v9.0.0/Problems/NLP/NLP029+1.p,FOF,CSA,RFO,NEQ,,
16953,NLP020-1.p, CNF_SAT_RFO_EQU_NUE,,,68.0,122.0,62.0,TPTP-v9.0.0/Problems/NLP/NLP020-1.p,CNF,SAT,RFO,EQU,NUE,
16954,NLP034-1.p, CNF_SAT_RFO_NEQ,,,46.0,157.0,190.0,TPTP-v9.0.0/Problems/NLP/NLP034-1.p,CNF,SAT,RFO,NEQ,,
16955,NLP008-1.p, CNF_SAT_EPR_EQU_NUE,,,57.0,152.0,15.0,TPTP-v9.0.0/Problems/NLP/NLP008-1.p,CNF,SAT,EPR,EQU,NUE,
16956,NLP203+1.p, FOF_CSA_RFO_SEQ,72.0,204.0,,,173.0,TPTP-v9.0.0/Problems/NLP/NLP203+1.p,FOF,CSA,RFO,SEQ,,
16957,NLP217+1.p, FOF_CSA_RFO_SEQ,72.0,244.0,,,187.0,TPTP-v9.0.0/Problems/NLP/NLP217+1.p,FOF,CSA,RFO,SEQ,,
16958,NLP154-1.p, CNF_SAT_RFO_EQU_NUE,,,89.0,216.0,175.0,TPTP-v9.0.0/Problems/NLP/NLP154-1.p,CNF,SAT,RFO,EQU,NUE,
16959,NLP140-1.p, CNF_SAT_RFO_EQU_NUE,,,91.0,180.0,156.0,TPTP-v9.0.0/Problems/NLP/NLP140-1.p,CNF,SAT,RFO,EQU,NUE,
16960,NLP168-1.p, CNF_SAT_RFO_NEQ,,,78.0,289.0,128.0,TPTP-v9.0.0/Problems/NLP/NLP168-1.p,CNF,SAT,RFO,NEQ,,
16961,NLP266^3.p, TH0_CSA_EQU_NAR,36.0,69.0,,,41.0,TPTP-v9.0.0/Problems/NLP/NLP266^3.p,TH0,CSA,EQU,NAR,,
16962,NLP197-1.p, CNF_SAT_RFO_NEQ,,,92.0,345.0,142.0,TPTP-v9.0.0/Problems/NLP/NLP197-1.p,CNF,SAT,RFO,NEQ,,
16963,NLP183-1.p, CNF_SAT_RFO_EQU_NUE,,,108.0,272.0,229.0,TPTP-v9.0.0/Problems/NLP/NLP183-1.p,CNF,SAT,RFO,EQU,NUE,
16964,NLP267_17.p, TF0_THM_NEQ_NAR,24.0,27.0,,,12.0,TPTP-v9.0.0/Problems/NLP/NLP267_17.p,TF0,THM,NEQ,NAR,,
16965,NLP264^7.p, TH0_THM_EQU_NAR,92.0,146.0,,,95.0,TPTP-v9.0.0/Problems/NLP/NLP264^7.p,TH0,THM,EQU,NAR,,
16966,NLP175+1.p, FOF_CSA_RFO_SEQ,67.0,183.0,,,157.0,TPTP-v9.0.0/Problems/NLP/NLP175+1.p,FOF,CSA,RFO,SEQ,,
16967,NLP161+1.p, FOF_CSA_RFO_NEQ,1.0,164.0,,,68.0,TPTP-v9.0.0/Problems/NLP/NLP161+1.p,FOF,CSA,RFO,NEQ,,
16968,NLP149+1.p, FOF_THM_RFO_SEQ,62.0,157.0,,,139.0,TPTP-v9.0.0/Problems/NLP/NLP149+1.p,FOF,THM,RFO,SEQ,,
16969,NLP106+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP106+1.p,FOF,CSA,RFO,SEQ,,
16970,NLP112+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP112+1.p,FOF,CSA,RFO,SEQ,,
16971,NLP129-10.p, CNF_SAT_RFO_PEQ_UEQ,,,56.0,56.0,81.0,TPTP-v9.0.0/Problems/NLP/NLP129-10.p,CNF,SAT,RFO,PEQ,UEQ,
16972,NLP001^7.p, TH0_THM_EQU_NAR,87.0,234.0,,,106.0,TPTP-v9.0.0/Problems/NLP/NLP001^7.p,TH0,THM,EQU,NAR,,
16973,NLP127-1.p, CNF_SAT_EPR_EQU_NUE,,,52.0,91.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP127-1.p,CNF,SAT,EPR,EQU,NUE,
16974,NLP133-1.p, CNF_SAT_RFO_NEQ,,,60.0,219.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP133-1.p,CNF,SAT,RFO,NEQ,,
16975,NLP090-1.p, CNF_SAT_RFO_EQU_NUE,,,94.0,379.0,294.0,TPTP-v9.0.0/Problems/NLP/NLP090-1.p,CNF,SAT,RFO,EQU,NUE,
16976,NLP084-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,334.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP084-1.p,CNF,SAT,RFO,EQU,NUE,
16977,NLP258+1.p, FOF_THM_RFO_SEQ,72.0,252.0,,,214.0,TPTP-v9.0.0/Problems/NLP/NLP258+1.p,FOF,THM,RFO,SEQ,,
16978,NLP053-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,282.0,220.0,TPTP-v9.0.0/Problems/NLP/NLP053-1.p,CNF,SAT,RFO,EQU,NUE,
16979,NLP047-1.p, CNF_SAT_RFO_NEQ,,,46.0,167.0,69.0,TPTP-v9.0.0/Problems/NLP/NLP047-1.p,CNF,SAT,RFO,NEQ,,
16980,NLP072+1.p, FOF_CSA_RFO_SEQ,42.0,127.0,,,99.0,TPTP-v9.0.0/Problems/NLP/NLP072+1.p,FOF,CSA,RFO,SEQ,,
16981,NLP066+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,24.0,TPTP-v9.0.0/Problems/NLP/NLP066+1.p,FOF,CSA,RFO,NEQ,,
16982,NLP251-1.p, CNF_UNS_RFO_SEQ_HRN,,,95.0,292.0,227.0,TPTP-v9.0.0/Problems/NLP/NLP251-1.p,CNF,UNS,RFO,SEQ,HRN,
16983,NLP245-1.p, CNF_SAT_RFO_EQU_NUE,,,110.0,230.0,196.0,TPTP-v9.0.0/Problems/NLP/NLP245-1.p,CNF,SAT,RFO,EQU,NUE,
16984,NLP099+1.p, FOF_CSA_RFO_NEQ,1.0,72.0,,,28.0,TPTP-v9.0.0/Problems/NLP/NLP099+1.p,FOF,CSA,RFO,NEQ,,
16985,NLP241-10.p, CNF_SAT_RFO_PEQ_UEQ,,,116.0,116.0,205.0,TPTP-v9.0.0/Problems/NLP/NLP241-10.p,CNF,SAT,RFO,PEQ,UEQ,
16986,NLP098+1.p, FOF_CSA_RFO_NEQ,1.0,72.0,,,28.0,TPTP-v9.0.0/Problems/NLP/NLP098+1.p,FOF,CSA,RFO,NEQ,,
16987,NLP244-1.p, CNF_SAT_RFO_EQU_NUE,,,111.0,231.0,196.0,TPTP-v9.0.0/Problems/NLP/NLP244-1.p,CNF,SAT,RFO,EQU,NUE,
16988,NLP250-1.p, CNF_SAT_RFO_EQU_NUE,,,95.0,290.0,225.0,TPTP-v9.0.0/Problems/NLP/NLP250-1.p,CNF,SAT,RFO,EQU,NUE,
16989,NLP067+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,24.0,TPTP-v9.0.0/Problems/NLP/NLP067+1.p,FOF,CSA,RFO,NEQ,,
16990,NLP073+1.p, FOF_CSA_RFO_SEQ,42.0,127.0,,,99.0,TPTP-v9.0.0/Problems/NLP/NLP073+1.p,FOF,CSA,RFO,SEQ,,
16991,NLP046-1.p, CNF_SAT_RFO_NEQ,,,46.0,167.0,69.0,TPTP-v9.0.0/Problems/NLP/NLP046-1.p,CNF,SAT,RFO,NEQ,,
16992,NLP052-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,282.0,220.0,TPTP-v9.0.0/Problems/NLP/NLP052-1.p,CNF,SAT,RFO,EQU,NUE,
16993,NLP259+1.p, FOF_CSA_RFO_SEQ,72.0,252.0,,,214.0,TPTP-v9.0.0/Problems/NLP/NLP259+1.p,FOF,CSA,RFO,SEQ,,
16994,NLP085-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,334.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP085-1.p,CNF,SAT,RFO,EQU,NUE,
16995,NLP091-1.p, CNF_SAT_RFO_EQU_NUE,,,94.0,379.0,294.0,TPTP-v9.0.0/Problems/NLP/NLP091-1.p,CNF,SAT,RFO,EQU,NUE,
16996,NLP017-10.p, CNF_SAT_RFO_PEQ_UEQ,,,78.0,78.0,74.0,TPTP-v9.0.0/Problems/NLP/NLP017-10.p,CNF,SAT,RFO,PEQ,UEQ,
16997,NLP132-1.p, CNF_SAT_RFO_NEQ,,,60.0,219.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP132-1.p,CNF,SAT,RFO,NEQ,,
16998,NLP126-1.p, CNF_SAT_EPR_EQU_NUE,,,52.0,91.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP126-1.p,CNF,SAT,EPR,EQU,NUE,
16999,NLP113+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP113+1.p,FOF,CSA,RFO,SEQ,,
17000,NLP107+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP107+1.p,FOF,CSA,RFO,SEQ,,
17001,NLP111+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP111+1.p,FOF,CSA,RFO,SEQ,,
17002,NLP105+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP105+1.p,FOF,CSA,RFO,SEQ,,
17003,NLP139+1.p, FOF_CSA_RFO_NEQ,1.0,108.0,,,42.0,TPTP-v9.0.0/Problems/NLP/NLP139+1.p,FOF,CSA,RFO,NEQ,,
17004,NLP125-10.p, CNF_SAT_RFO_PEQ_UEQ,,,56.0,56.0,81.0,TPTP-v9.0.0/Problems/NLP/NLP125-10.p,CNF,SAT,RFO,PEQ,UEQ,
17005,NLP130-1.p, CNF_SAT_RFO_NEQ,,,60.0,219.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP130-1.p,CNF,SAT,RFO,NEQ,,
17006,NLP124-1.p, CNF_SAT_EPR_EQU_NUE,,,52.0,91.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP124-1.p,CNF,SAT,EPR,EQU,NUE,
17007,NLP002^7.p, TH0_CSA_EQU_NAR,188.0,715.0,,,245.0,TPTP-v9.0.0/Problems/NLP/NLP002^7.p,TH0,CSA,EQU,NAR,,
17008,NLP118-1.p, CNF_SAT_EPR_NEQ,,,36.0,102.0,11.0,TPTP-v9.0.0/Problems/NLP/NLP118-1.p,CNF,SAT,EPR,NEQ,,
17009,NLP087-1.p, CNF_SAT_RFO_EQU_NUE,,,98.0,333.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP087-1.p,CNF,SAT,RFO,EQU,NUE,
17010,NLP093-1.p, CNF_SAT_RFO_EQU_NUE,,,94.0,377.0,294.0,TPTP-v9.0.0/Problems/NLP/NLP093-1.p,CNF,SAT,RFO,EQU,NUE,
17011,NLP044-1.p, CNF_SAT_RFO_NEQ,,,46.0,167.0,69.0,TPTP-v9.0.0/Problems/NLP/NLP044-1.p,CNF,SAT,RFO,NEQ,,
17012,NLP050-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,282.0,220.0,TPTP-v9.0.0/Problems/NLP/NLP050-1.p,CNF,SAT,RFO,EQU,NUE,
17013,NLP078-1.p, CNF_SAT_RFO_EQU_NUE,,,82.0,329.0,224.0,TPTP-v9.0.0/Problems/NLP/NLP078-1.p,CNF,SAT,RFO,EQU,NUE,
17014,NLP065+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,32.0,TPTP-v9.0.0/Problems/NLP/NLP065+1.p,FOF,CSA,RFO,NEQ,,
17015,NLP071+1.p, FOF_CSA_RFO_SEQ,42.0,127.0,,,98.0,TPTP-v9.0.0/Problems/NLP/NLP071+1.p,FOF,CSA,RFO,SEQ,,
17016,NLP059+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,28.0,TPTP-v9.0.0/Problems/NLP/NLP059+1.p,FOF,CSA,RFO,NEQ,,
17017,NLP246-1.p, CNF_SAT_RFO_EQU_NUE,,,110.0,230.0,196.0,TPTP-v9.0.0/Problems/NLP/NLP246-1.p,CNF,SAT,RFO,EQU,NUE,
17018,NLP252-1.p, CNF_UNS_RFO_SEQ_HRN,,,95.0,284.0,223.0,TPTP-v9.0.0/Problems/NLP/NLP252-1.p,CNF,UNS,RFO,SEQ,HRN,
17019,NLP021-10.p, CNF_SAT_RFO_PEQ_UEQ,,,78.0,78.0,74.0,TPTP-v9.0.0/Problems/NLP/NLP021-10.p,CNF,SAT,RFO,PEQ,UEQ,
17020,NLP267_4.p, TF0_THM_NEQ_NAR,20.0,24.0,,,11.0,TPTP-v9.0.0/Problems/NLP/NLP267_4.p,TF0,THM,NEQ,NAR,,
17021,NLP266_4.p, TF0_THM_NEQ_NAR,20.0,39.0,,,28.0,TPTP-v9.0.0/Problems/NLP/NLP266_4.p,TF0,THM,NEQ,NAR,,
17022,NLP253-1.p, CNF_SAT_RFO_EQU_NUE,,,95.0,290.0,225.0,TPTP-v9.0.0/Problems/NLP/NLP253-1.p,CNF,SAT,RFO,EQU,NUE,
17023,NLP247-1.p, CNF_SAT_RFO_EQU_NUE,,,111.0,231.0,196.0,TPTP-v9.0.0/Problems/NLP/NLP247-1.p,CNF,SAT,RFO,EQU,NUE,
17024,NLP058+1.p, FOF_CSA_RFO_SEQ,57.0,173.0,,,136.0,TPTP-v9.0.0/Problems/NLP/NLP058+1.p,FOF,CSA,RFO,SEQ,,
17025,NLP070+1.p, FOF_CSA_RFO_SEQ,42.0,127.0,,,98.0,TPTP-v9.0.0/Problems/NLP/NLP070+1.p,FOF,CSA,RFO,SEQ,,
17026,NLP064+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,32.0,TPTP-v9.0.0/Problems/NLP/NLP064+1.p,FOF,CSA,RFO,NEQ,,
17027,NLP079-1.p, CNF_UNS_RFO_NEQ_NHN,,,51.0,187.0,97.0,TPTP-v9.0.0/Problems/NLP/NLP079-1.p,CNF,UNS,RFO,NEQ,NHN,
17028,NLP051-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,282.0,220.0,TPTP-v9.0.0/Problems/NLP/NLP051-1.p,CNF,SAT,RFO,EQU,NUE,
17029,NLP045-1.p, CNF_SAT_RFO_NEQ,,,46.0,167.0,69.0,TPTP-v9.0.0/Problems/NLP/NLP045-1.p,CNF,SAT,RFO,NEQ,,
17030,NLP092-1.p, CNF_SAT_RFO_EQU_NUE,,,94.0,377.0,294.0,TPTP-v9.0.0/Problems/NLP/NLP092-1.p,CNF,SAT,RFO,EQU,NUE,
17031,NLP086-1.p, CNF_SAT_RFO_EQU_NUE,,,98.0,333.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP086-1.p,CNF,SAT,RFO,EQU,NUE,
17032,NLP119-1.p, CNF_SAT_EPR_NEQ,,,36.0,102.0,11.0,TPTP-v9.0.0/Problems/NLP/NLP119-1.p,CNF,SAT,EPR,NEQ,,
17033,NLP125-1.p, CNF_SAT_EPR_EQU_NUE,,,52.0,91.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP125-1.p,CNF,SAT,EPR,EQU,NUE,
17034,NLP003^7.p, TH0_CSA_EQU_NAR,188.0,715.0,,,245.0,TPTP-v9.0.0/Problems/NLP/NLP003^7.p,TH0,CSA,EQU,NAR,,
17035,NLP131-1.p, CNF_SAT_RFO_NEQ,,,54.0,200.0,50.0,TPTP-v9.0.0/Problems/NLP/NLP131-1.p,CNF,SAT,RFO,NEQ,,
17036,NLP001^3.p, TH0_THM_EQU_NAR,39.0,151.0,,,45.0,TPTP-v9.0.0/Problems/NLP/NLP001^3.p,TH0,THM,EQU,NAR,,
17037,NLP220-10.p, CNF_SAT_RFO_PEQ_UEQ,,,84.0,84.0,184.0,TPTP-v9.0.0/Problems/NLP/NLP220-10.p,CNF,SAT,RFO,PEQ,UEQ,
17038,NLP138+1.p, FOF_CSA_RFO_NEQ,1.0,108.0,,,42.0,TPTP-v9.0.0/Problems/NLP/NLP138+1.p,FOF,CSA,RFO,NEQ,,
17039,NLP104+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP104+1.p,FOF,CSA,RFO,SEQ,,
17040,NLP110+1.p, FOF_CSA_RFO_SEQ,35.0,90.0,,,79.0,TPTP-v9.0.0/Problems/NLP/NLP110+1.p,FOF,CSA,RFO,SEQ,,
17041,NLP128+1.p, FOF_CSA_EPR_SEQ,36.0,91.0,,,77.0,TPTP-v9.0.0/Problems/NLP/NLP128+1.p,FOF,CSA,EPR,SEQ,,
17042,NLP114+1.p, FOF_CSA_EPR_NEQ,1.0,68.0,,,22.0,TPTP-v9.0.0/Problems/NLP/NLP114+1.p,FOF,CSA,EPR,NEQ,,
17043,NLP108-10.p, CNF_SAT_RFO_PEQ_UEQ,,,54.0,54.0,91.0,TPTP-v9.0.0/Problems/NLP/NLP108-10.p,CNF,SAT,RFO,PEQ,UEQ,
17044,NLP100+1.p, FOF_CSA_RFO_NEQ,1.0,72.0,,,28.0,TPTP-v9.0.0/Problems/NLP/NLP100+1.p,FOF,CSA,RFO,NEQ,,
17045,NLP109-1.p, CNF_SAT_RFO_NEQ,,,50.0,113.0,96.0,TPTP-v9.0.0/Problems/NLP/NLP109-1.p,CNF,SAT,RFO,NEQ,,
17046,NLP135-1.p, CNF_SAT_RFO_NEQ,,,60.0,219.0,72.0,TPTP-v9.0.0/Problems/NLP/NLP135-1.p,CNF,SAT,RFO,NEQ,,
17047,NLP007^7.p, TH0_THM_EQU_NAR,119.0,894.0,,,188.0,TPTP-v9.0.0/Problems/NLP/NLP007^7.p,TH0,THM,EQU,NAR,,
17048,NLP121-1.p, CNF_SAT_EPR_NEQ,,,36.0,102.0,10.0,TPTP-v9.0.0/Problems/NLP/NLP121-1.p,CNF,SAT,EPR,NEQ,,
17049,NLP082-1.p, CNF_SAT_RFO_EQU_NUE,,,99.0,334.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP082-1.p,CNF,SAT,RFO,EQU,NUE,
17050,NLP262+1.p, FOF_THM_RFO_NEQ,1026861.0,1026865.0,,,7.0,TPTP-v9.0.0/Problems/NLP/NLP262+1.p,FOF,THM,RFO,NEQ,,
17051,NLP096-1.p, CNF_SAT_RFO_NEQ,,,38.0,192.0,100.0,TPTP-v9.0.0/Problems/NLP/NLP096-1.p,CNF,SAT,RFO,NEQ,,
17052,NLP069-1.p, CNF_SAT_RFO_EQU_NUE,,,81.0,332.0,233.0,TPTP-v9.0.0/Problems/NLP/NLP069-1.p,CNF,SAT,RFO,EQU,NUE,
17053,NLP041-1.p, CNF_SAT_RFO_EQU_NUE,,,66.0,163.0,158.0,TPTP-v9.0.0/Problems/NLP/NLP041-1.p,CNF,SAT,RFO,EQU,NUE,
17054,NLP055-1.p, CNF_SAT_RFO_EQU_NUE,,,93.0,307.0,228.0,TPTP-v9.0.0/Problems/NLP/NLP055-1.p,CNF,SAT,RFO,EQU,NUE,
17055,NLP048+1.p, FOF_CSA_RFO_NEQ,1.0,96.0,,,36.0,TPTP-v9.0.0/Problems/NLP/NLP048+1.p,FOF,CSA,RFO,NEQ,,
17056,NLP060+1.p, FOF_CSA_RFO_NEQ,1.0,68.0,,,32.0,TPTP-v9.0.0/Problems/NLP/NLP060+1.p,FOF,CSA,RFO,NEQ,,
17057,NLP074+1.p, FOF_CSA_RFO_SEQ,42.0,127.0,,,99.0,TPTP-v9.0.0/Problems/NLP/NLP074+1.p,FOF,CSA,RFO,SEQ,,
17058,NLP243-1.p, CNF_SAT_RFO_EQU_NUE,,,111.0,231.0,196.0,TPTP-v9.0.0/Problems/NLP/NLP243-1.p,CNF,SAT,RFO,EQU,NUE,
17059,NLP257-1.p, CNF_UNS_RFO_SEQ_HRN,,,95.0,284.0,223.0,TPTP-v9.0.0/Problems/NLP/NLP257-1.p,CNF,UNS,RFO,SEQ,HRN,
17060,NLP267^4.p, TH0_THM_EQU_NAR,36.0,57.0,,,25.0,TPTP-v9.0.0/Problems/NLP/NLP267^4.p,TH0,THM,EQU,NAR,,
17061,NLP256-1.p, CNF_SAT_RFO_EQU_NUE,,,95.0,288.0,223.0,TPTP-v9.0.0/Problems/NLP/NLP256-1.p,CNF,SAT,RFO,EQU,NUE,
